DEPTH,CALI,CHKS:1,CHKS:2,RHOB,GR,DT,RES,SP
680.296,11.2239,,,1.7522,44.066,112.178,3.6994,-12.3223
680.4484,11.0278,,,1.6665,49.0957,101.7741,3.2749,-12.2639
680.6008,10.1091,,,1.6542,58.8529,96.8999,2.6325,-12.2232
680.7532,9.7773,,,1.8025,69.4945,100.3565,2.6833,-12.298
680.9056,9.893,,,2.2286,75.9989,105.4198,3.6113,-12.3213
681.058,10.3278,,,2.6246,76.7835,100.4883,5.14,-12.3333
681.2104,10.3798,,,2.5556,76.5333,88.3338,5.6567,-12.396
681.3628,9.9877,,,2.5389,79.9533,81.3628,5.0324,-12.5045
681.5,,487.92,491.42,,,,,
681.5152,10.0013,,,2.5867,85.5914,82.2585,4.7149,-12.6388
681.6676,10.0364,,,2.5731,85.9282,86.0049,4.74,-12.6667
681.82,9.7745,,,2.5496,76.9946,89.1435,4.5265,-12.6413
681.9724,9.6269,,,2.5352,63.7379,90.0675,4.3672,-12.5709
682.2772,9.9165,,,2.4381,51.6744,86.1016,5.91,-12.8276
682.4296,10.8465,,,2.0417,50.2003,82.843,5.7585,-13.1993
682.582,12.0238,,,1.83,50.8402,82.2781,4.0068,-13.6652
682.7344,12.36,,,1.6973,55.3106,87.4601,2.6879,-14.2663
682.8868,11.9004,,,1.6502,62.8733,97.4757,2.2145,-14.9681
683.0392,10.9748,,,1.7373,68.8762,107.899,2.1895,-15.8279
683.1916,9.8925,,,1.8517,67.5696,114.5968,2.5475,-15.2869
683.344,9.5957,,,2.0218,56.8869,113.8623,3.4273,-14.2636
683.4964,9.6097,,,2.3271,42.274,105.5061,5.5122,-13.5962
683.6488,9.6592,,,2.441,33.1578,95.3248,9.1864,-13.4483
683.8012,9.7418,,,2.488,32.6164,86.9316,11.7711,-13.2451
683.9536,9.8537,,,2.4989,39.313,81.0774,10.0567,-13.1076
684.106,9.8809,,,2.5077,50.565,79.6661,6.9268,-12.9727
684.2584,9.7763,,,2.478,57.3874,81.6021,5.229,-12.8489
684.4108,10.0579,,,2.1763,56.6269,83.3639,4.8813,-12.8209
684.5632,10.8974,,,1.9232,54.3672,85.1855,4.5108,-12.955
684.7156,11.1495,,,1.8039,54.4251,89.5764,3.2877,-13.2206
684.868,10.432,,,1.7799,53.9926,97.451,2.3638,-13.362
685.0204,9.9006,,,1.8798,53.003,108.3778,2.008,-13.4255
685.1728,9.7816,,,2.1313,53.2317,118.9441,1.9544,-13.3855
685.4776,9.6889,,,2.3871,47.5713,118.3131,1.8616,-13.5564
685.63,9.7707,,,2.3707,42.4425,112.8105,1.8044,-13.686
685.7824,9.8112,,,2.3738,39.0006,111.5791,1.8245,-13.8191
685.9348,9.8259,,,2.394,37.7493,112.0823,1.9962,-13.7281
686.0872,9.7835,,,2.4111,38.4944,112.4262,2.1753,-13.6136
686.2396,9.8189,,,2.4154,39.5945,112.0253,2.0043,-13.5221
686.392,9.9125,,,2.422,40.6818,111.4332,1.6332,-13.6225
686.5444,9.8622,,,2.4139,42.7063,111.2547,1.4275,-13.8284
686.6968,9.7849,,,2.4055,44.3384,111.6214,1.3913,-13.9945
686.8492,9.8072,,,2.4155,43.7229,110.9763,1.4565,-14.1165
687.0016,9.8488,,,2.4224,44.0513,110.3922,1.5855,-14.0961
687.154,9.8248,,,2.4431,50.3689,111.0398,1.6963,-14.0368
687.3064,9.8212,,,2.469,60.2576,110.5919,1.8553,-13.9149
687.4588,10.2928,,,2.4862,67.3565,106.8768,2.2631,-13.9135
687.6112,11.1231,,,2.4506,72.9059,101.5725,2.8608,-14.0186
687.7636,11.0581,,,2.3962,80.4629,98.3948,3.1587,-14.2891
687.916,10.208,,,2.4053,86.9528,98.7314,3.1488,-14.4564
688.0684,9.879,,,2.4418,89.865,100.289,3.3509,-14.5246
688.2208,9.9126,,,2.3301,91.1123,100.5887,3.8436,-14.5389
688.3732,10.3882,,,2.1961,88.0013,101.9443,4.1884,-14.8218
688.678,13.4725,,,1.6863,76.1672,118.5277,3.3695,-16.0377
688.8304,16.7106,,,1.5341,70.645,128.5694,2.7263,-16.4352
688.9828,19.0217,,,1.4772,68.1194,131.8543,2.2734,-15.6571
689.1352,17.9407,,,1.467,69.5432,133.9559,2.0606,-14.5755
689.2876,14.8192,,,1.5358,74.6585,139.4076,2.1323,-14.4351
689.44,13.0707,,,1.6875,79.4085,144.0921,2.4072,-14.6527
689.5924,11.4425,,,1.8536,82.7269,143.8208,2.7131,-14.8539
689.7448,10.72,,,1.9411,84.9443,140.9479,2.8496,-14.936
689.8972,10.9254,,,1.9932,85.393,135.284,2.8485,-14.9226
690.0496,11.468,,,2.0475,82.0281,128.5404,2.7957,-14.9897
690.202,12.0371,,,2.0779,76.5545,123.6979,2.631,-15.1478
690.3544,13.5457,,,2.0571,73.054,120.1095,2.3641,-15.3455
690.5068,15.1934,,,1.9671,71.636,119.1276,2.1271,-15.4176
690.6592,16.9756,,,1.8062,69.342,122.6791,2.0032,-15.4514
690.8116,18.9995,,,1.6461,67.3294,126.0767,1.9839,-15.5022
690.964,18.052,,,1.5493,68.0556,125.4421,2.0625,-15.5078
691.1164,13.412,,,1.558,72.3739,122.3707,2.2371,-15.5139
691.2688,10.5955,,,1.701,79.7976,117.4844,2.6665,-15.6438
691.4212,10.2093,,,1.9516,86.8563,110.292,3.5341,-15.8411
691.5736,9.9831,,,2.3831,90.3841,100.3159,4.9733,-16.0115
691.726,9.8495,,,2.5647,93.4978,89.7957,6.0739,-16.113
691.8784,9.7921,,,2.5869,96.1461,83.2316,6.1371,-16.023
692.0308,9.8031,,,2.5561,96.6511,83.0909,5.7771,-15.8232
692.1832,9.8459,,,2.5086,96.3346,87.1339,5.1577,-15.7938
692.3356,9.8627,,,2.4427,97.8369,89.9448,4.4676,-15.9453
692.488,10.0071,,,2.3242,101.2743,92.3933,3.9417,-16.0719
692.6404,10.5167,,,2.1313,103.6687,97.4004,3.6083,-16.0702
692.7928,11.3173,,,2.0117,100.5674,105.1439,3.342,-16.0533
692.9452,12.0901,,,1.9385,93.4692,112.7358,3.071,-16.195
693.0976,11.9906,,,1.9037,84.3785,118.8301,2.889,-16.447
693.25,10.7451,,,1.9838,71.4605,122.8616,2.8252,-16.7583
693.4024,9.8318,,,2.1292,56.1733,123.3648,2.7645,-17.0172
693.5548,9.7441,,,2.2582,48.2609,121.2282,2.6086,-17.1732
693.7072,9.7294,,,2.4956,53.0908,119.3129,2.4529,-17.2858
693.8596,9.6668,,,2.5358,65.8285,116.2353,2.5055,-17.3984
694.012,9.6735,,,2.5338,79.8611,111.8459,2.8492,-17.3869
694.1644,9.6663,,,2.5712,90.5926,109.3242,3.2943,-16.9403
694.3168,9.6556,,,2.5341,97.6481,108.78,3.4448,-16.0398
694.4692,9.6867,,,2.5361,99.4164,108.8179,3.3141,-15.2091
694.6216,9.6588,,,2.5304,96.2979,109.7376,3.2241,-14.7937
694.774,9.6091,,,2.51,89.9318,111.8631,3.2734,-14.6973
694.9264,9.5774,,,2.4945,83.3364,113.8896,3.4133,-14.6687
695.0788,9.5704,,,2.4927,77.0751,114.7485,3.5733,-14.8784
695.2312,9.6181,,,2.4554,71.4649,114.4155,3.5552,-15.0904
695.3836,9.629,,,2.453,72.2272,113.3253,3.2436,-15.2819
695.536,9.6153,,,2.4603,76.667,112.7392,2.8911,-15.3918
695.6884,9.5846,,,2.473,80.9164,112.7485,2.7042,-15.2912
695.8408,9.5664,,,2.4967,83.4918,112.5111,2.7797,-14.9091
695.9932,9.5841,,,2.515,84.083,111.4351,3.1698,-14.4506
696.1456,9.616,,,2.5063,81.8776,109.8213,3.6869,-14.1553
696.298,9.609,,,2.4888,78.5836,108.5887,4.0685,-14.0162
696.4504,9.5973,,,2.4978,75.543,108.0589,4.2261,-13.7757
696.5,,497.84,501.34,,,,,
696.6028,9.5877,,,2.4965,74.0073,107.3816,4.209,-13.4251
696.7552,9.5982,,,2.4966,73.9245,106.588,4.0517,-13.0563
696.9076,9.5681,,,2.5069,72.9497,106.2244,3.8215,-12.8794
697.06,9.5138,,,2.5373,70.1916,106.1967,3.6509,-12.8733
697.2124,9.4895,,,2.5413,67.7916,105.1146,3.5981,-13.1348
697.3648,9.4084,,,2.4905,64.299,102.5256,3.5084,-13.6643
697.5172,9.4245,,,2.3499,58.1795,100.4444,3.131,-14.5432
697.6696,9.5529,,,2.2462,53.0182,101.77,2.4706,-16.0544
697.822,9.6097,,,2.1928,51.7946,107.08,1.8916,-17.5394
697.9744,9.4666,,,2.2309,55.2345,114.8633,1.6343,-18.3051
698.1268,9.3456,,,2.3825,60.2898,119.8862,1.6837,-18.5625
698.2792,9.3301,,,2.511,63.0145,114.9414,2.3036,-18.747
698.4316,9.2853,,,2.621,62.6404,102.351,3.9531,-18.8067
698.584,9.3129,,,2.6331,63.0222,87.1617,7.5932,-18.8224
698.7364,9.3773,,,2.6097,69.2194,75.13,10.8415,-18.8259
698.8888,9.3919,,,2.6088,77.2817,71.235,10.2739,-18.7392
699.0412,9.3141,,,2.5807,78.5001,73.9169,8.8107,-18.5376
699.1936,9.2752,,,2.566,70.8271,78.9123,8.1892,-18.1946
699.346,9.2933,,,2.5522,62.3502,81.9278,8.4472,-17.6991
699.4984,9.3757,,,2.5511,60.9297,82.7092,8.8924,-17.2292
699.6508,9.5154,,,2.5428,73.7701,82.9356,8.2846,-17.0919
699.8032,9.6313,,,2.5169,94.7513,84.0991,6.6851,-17.2266
699.9556,9.5536,,,2.5095,104.4358,86.5781,5.2929,-17.5349
700.108,9.3994,,,2.5381,97.8787,88.9195,4.6278,-17.9966
700.2604,9.3929,,,2.545,87.1404,88.8833,4.7127,-18.403
700.4128,9.4047,,,2.5111,77.9464,87.284,5.1929,-18.6896
700.5652,9.3359,,,2.478,69.6168,86.3597,5.6176,-18.8121
700.7176,9.3596,,,2.4381,62.1206,86.6622,5.913,-18.8585
700.87,9.3609,,,2.4377,55.7204,88.3771,6.1148,-18.9613
701.0224,9.3603,,,2.4094,52.4076,90.3502,6.2486,-19.1434
701.1748,9.4274,,,2.4468,53.7931,90.6641,6.4176,-19.4762
701.3272,9.5133,,,2.4834,52.6967,89.1475,6.6007,-19.8336
701.4796,9.5518,,,2.5561,48.7941,85.4229,7.0767,-20.2819
701.632,9.4928,,,2.6366,52.2523,79.8158,8.2117,-20.8543
701.7844,9.4675,,,2.6776,63.7195,73.6861,9.3886,-21.2601
701.9368,9.5169,,,2.6899,73.4202,69.606,8.78,-21.4949
702.0892,9.4841,,,2.6425,77.9841,70.2558,6.9226,-21.3339
702.2416,9.4369,,,2.6017,81.5623,75.0586,5.7935,-21.0023
702.394,9.4506,,,2.5909,86.6736,80.9459,5.7491,-20.5765
702.5464,9.489,,,2.6072,90.7559,84.6663,6.2646,-20.4585
702.6988,9.4964,,,2.6002,93.9296,84.3036,6.6549,-20.7427
702.8512,9.4853,,,2.6097,99.7225,81.5598,6.6853,-21.1829
703.0036,9.4761,,,2.6284,105.6856,79.5155,6.691,-21.5486
703.156,9.4851,,,2.622,109.7596,79.1971,6.8837,-21.8177
703.3084,9.4806,,,2.6116,113.1026,79.3682,7.2342,-21.8811
703.4608,9.4829,,,2.6134,108.8953,78.9652,7.7195,-21.6732
703.6132,9.4964,,,2.6092,93.113,78.1505,8.398,-21.23
703.7656,9.4891,,,2.6074,76.837,76.6414,9.2895,-20.4151
703.918,9.5007,,,2.6072,72.1612,74.7298,9.9098,-19.6388
704.0704,9.4865,,,2.606,80.685,73.9921,9.3195,-19.4654
704.2228,9.445,,,2.608,92.3667,75.1618,7.9567,-19.7026
704.3752,9.4208,,,2.6279,98.9088,77.728,7.0469,-20.1406
704.5276,9.4045,,,2.643,99.3575,80.3293,6.95,-20.6361
704.68,9.3885,,,2.6586,94.9369,82.1243,7.5237,-21.2024
704.8324,9.4231,,,2.6482,88.901,82.7896,8.1589,-21.7409
704.9848,9.459,,,2.6074,80.4387,82.4803,8.4774,-22.2541
705.1372,9.4634,,,2.5511,69.8748,82.2102,8.5618,-22.6603
705.2896,9.466,,,2.4908,60.4188,82.2554,8.4956,-22.9014
705.442,9.465,,,2.4386,54.3318,82.5605,8.0983,-23.175
705.5944,9.445,,,2.3968,51.7564,83.2933,7.2593,-23.466
705.7468,9.4767,,,2.3649,51.3257,84.9575,6.4659,-23.8686
705.8992,9.5067,,,2.3526,51.7517,87.7035,6.1159,-24.4526
706.0516,9.5186,,,2.3749,56.2263,90.059,6.0582,-25.4216
706.204,9.5515,,,2.4219,69.4619,90.9884,5.8098,-26.608
706.3564,9.545,,,2.4717,83.4001,90.6922,5.1554,-27.7815
706.5088,9.4858,,,2.5034,82.0528,91.085,4.5184,-28.7324
706.6612,9.3873,,,2.4535,60.7222,94.5034,4.3405,-29.2222
706.8136,9.3728,,,2.3901,36.6044,100.7214,4.7245,-29.3259
706.966,9.4481,,,2.3288,25.8383,105.5771,5.6344,-29.2375
707.1184,9.4584,,,2.2776,24.4243,105.87,6.4167,-29.0608
707.2708,9.4714,,,2.2667,25.2274,102.8276,6.3239,-29.1875
707.4232,9.4992,,,2.303,29.6109,100.5906,5.9016,-29.7912
707.5756,9.5081,,,2.3197,36.9285,100.6483,5.7105,-30.8543
707.728,9.5419,,,2.3198,38.7141,100.0905,5.7129,-31.9516
707.8804,9.5643,,,2.3249,33.3071,98.6869,5.7551,-32.7875
708.0328,9.5528,,,2.321,29.7857,97.72,5.8557,-33.1845
708.1852,9.5467,,,2.3564,34.2333,97.5206,6.2611,-32.8673
708.3376,9.5443,,,2.4165,45.1932,97.2266,6.9698,-32.1361
708.49,9.5299,,,2.482,60.8915,95.6333,7.6615,-31.1624
708.6424,9.5755,,,2.5376,78.5535,92.4615,8.0101,-30.2643
708.7948,9.5973,,,2.5696,89.2794,88.6784,8.2315,-29.6825
708.9472,9.596,,,2.531,83.9363,85.3641,8.7065,-29.3623
709.0996,9.6139,,,2.4857,68.2703,82.5714,9.4435,-28.8517
709.252,9.6222,,,2.4579,55.4623,80.8006,10.041,-27.9109
709.4044,9.6476,,,2.4478,48.6839,80.6253,10.0989,-26.8071
709.5568,9.6642,,,2.461,45.6683,81.8443,9.9223,-25.6154
709.7092,9.6253,,,2.4935,48.1143,83.6991,9.9388,-24.5045
709.8616,9.6474,,,2.5354,56.3269,84.568,9.9768,-23.73
710.014,9.7331,,,2.5753,65.68,83.6755,9.8032,-23.2027
710.1664,9.7673,,,2.5961,75.3699,81.6124,9.4973,-22.7737
710.3188,9.8685,,,2.5984,89.0434,79.7251,9.027,-22.1665
710.4712,10.0542,,,2.566,103.5071,79.4815,8.1311,-21.3695
710.6236,9.9169,,,2.5009,110.1007,80.8471,7.0275,-20.7318
710.776,9.7113,,,2.5051,107.2926,83.6701,6.4042,-20.3423
710.9284,9.7178,,,2.5325,101.6551,86.4898,6.6435,-20.1793
711.0808,9.7798,,,2.5872,94.1988,87.1898,7.929,-20.1265
711.2332,9.8179,,,2.6438,87.1728,85.2821,9.2565,-20.0928
711.3856,9.7988,,,2.6693,85.8925,81.0202,9.5962,-20.0786
711.5,,508.98,512.49,,,,,
711.538,9.7873,,,2.656,92.9259,77.2031,8.9905,-20.253
711.6904,9.771,,,2.6304,104.125,76.7917,7.5995,-20.4578
711.8428,9.7487,,,2.6256,114.6256,79.6182,6.2782,-20.7716
711.9952,9.7188,,,2.5889,124.2073,84.4928,5.4946,-20.9943
712.1476,9.7779,,,2.5676,128.5906,89.8834,5.0459,-21.06
712.3,9.7828,,,2.5837,123.6831,94.6476,4.7089,-21.005
712.4524,9.7347,,,2.5898,118.4599,97.4619,4.6566,-20.943
712.6048,9.7288,,,2.5863,119.1412,97.6155,5.204,-20.9067
712.7572,9.7527,,,2.6373,121.6102,95.4483,6.3682,-21.0417
712.9096,9.837,,,2.637,118.7353,91.917,7.5201,-21.1862
713.062,9.8299,,,2.6075,109.0534,87.6397,8.1815,-21.2449
713.2144,9.8131,,,2.5629,93.7902,83.5114,8.6133,-21.2295
713.3668,9.8215,,,2.5157,79.2809,81.336,8.8777,-21.0726
713.5192,9.8151,,,2.5121,73.9787,81.2427,8.7683,-20.8434
713.6716,9.796,,,2.5873,78.5715,82.6774,8.0799,-20.6814
713.824,9.8027,,,2.617,81.9185,84.0987,7.2845,-20.693
713.9764,9.856,,,2.6231,82.0878,84.9919,6.8328,-20.9424
714.1288,9.8764,,,2.6107,82.6566,86.205,6.4233,-21.2394
714.2812,9.8862,,,2.6006,84.345,87.8184,5.8846,-21.4832
714.4336,9.8561,,,2.5829,89.06,88.0463,5.7362,-21.7069
714.586,9.8331,,,2.5917,96.9248,86.2079,6.325,-21.8573
714.7384,9.8563,,,2.5131,98.5234,83.5178,7.2771,-21.9596
714.8908,9.8147,,,2.4369,83.2351,81.8304,7.9465,-22.0439
715.0432,9.8409,,,2.4085,59.1389,82.4204,8.1844,-22.0745
715.1956,9.8258,,,2.3624,42.384,84.8274,7.9364,-22.0659
715.348,9.7988,,,2.3286,36.9658,87.245,7.3549,-22.0902
715.5004,9.8209,,,2.3416,36.0284,89.1259,6.7553,-22.2308
715.6528,9.7885,,,2.3703,36.5443,90.3196,6.4276,-22.5953
715.8052,9.7633,,,2.418,39.7587,89.9331,6.4397,-23.1861
715.9576,9.8225,,,2.4783,46.1716,87.5029,6.7194,-23.8191
716.11,9.8956,,,2.5381,53.6419,83.7112,7.0778,-24.322
716.2624,9.9237,,,2.5462,64.1777,80.2713,7.3029,-24.6174
716.4148,9.9247,,,2.5515,80.8226,78.6816,7.3223,-24.6501
716.5672,9.9537,,,2.5786,99.628,78.6889,7.1193,-24.479
716.7196,9.9854,,,2.6107,114.3318,78.5393,6.8298,-24.0484
716.872,9.9844,,,2.6705,121.1944,78.1064,6.6629,-23.5809
717.1768,9.9635,,,2.6581,103.323,79.0571,16.5048,-23.1158
717.3292,9.9409,,,2.6382,93.9937,80.2861,21.9622,-23.0564
717.4816,9.9182,,,2.6093,103.5285,81.9041,18.2328,-23.1908
717.634,9.9439,,,2.5921,119.7133,84.0242,9.2106,-23.312
717.7864,9.9842,,,2.5865,126.2577,85.3206,6.8608,-23.5275
717.9388,9.9825,,,2.5864,122.0614,84.3876,6.6471,-23.7828
718.0912,9.9801,,,2.6086,114.7889,81.7523,7.1881,-24.077
718.2436,9.9724,,,2.6338,108.3914,78.6354,7.8759,-24.3296
718.396,9.972,,,2.6506,101.2884,75.7484,8.3021,-24.2754
718.5484,9.9632,,,2.6484,92.8073,74.484,8.4299,-24.1306
718.7008,9.9522,,,2.5909,80.7551,75.4506,8.3156,-24.2062
718.8532,9.9651,,,2.521,64.7576,78.3329,8.0367,-24.3897
719.0056,9.9779,,,2.4409,49.3526,82.2977,7.7708,-24.6999
719.158,10.0445,,,2.4202,42.8963,86.2959,7.6985,-25.1388
719.3104,10.3131,,,2.4403,49.7089,89.4344,7.6537,-25.6874
719.4628,10.4384,,,2.4671,67.6793,90.1838,7.1698,-26.1372
719.6152,10.2155,,,2.5285,86.9078,88.3434,6.5049,-26.3495
719.7676,10.0532,,,2.6046,99.5306,85.9549,6.373,-26.7119
719.92,10.3288,,,2.4955,104.662,83.6853,6.716,-27.0927
720.0724,11.5356,,,2.1796,101.229,81.9275,6.7998,-27.2663
720.3772,12.8221,,,2.032,85.6432,86.17,5.3738,-27.1896
720.5296,12.9105,,,2.0529,83.731,89.3067,4.9681,-27.2646
720.682,13.2286,,,2.1785,85.636,87.3948,5.3081,-27.4018
720.8344,14.6866,,,2.2271,86.1232,82.183,5.8027,-27.5114
720.9868,16.1561,,,2.1557,83.8318,80.3342,5.6662,-27.5263
721.1392,15.4639,,,2.1079,82.424,84.7522,5.1835,-27.6275
721.2916,13.007,,,2.1283,85.0304,89.8419,4.9857,-27.7844
721.444,11.3777,,,2.2224,92.0586,90.6284,5.1428,-28.1847
721.5964,11.3812,,,2.2988,100.3092,88.3564,5.3396,-28.518
721.7488,11.3514,,,2.3877,106.0375,85.9128,5.326,-28.6965
721.9012,10.6421,,,2.4356,110.1707,84.9678,5.3112,-28.915
722.0536,10.1248,,,2.5518,112.1464,83.9033,5.6539,-29.0105
722.206,10.0832,,,2.6147,107.42,81.1623,6.439,-28.9777
722.3584,10.0647,,,2.6707,97.9176,78.2223,7.0771,-28.8132
722.5108,10.0488,,,2.6278,97.5448,77.3068,6.8487,-28.5713
722.6632,10.0599,,,2.51,112.257,79.4096,5.9682,-28.211
722.8156,10.0728,,,2.4284,125.7518,84.266,5.0415,-27.7355
722.968,10.0428,,,2.3918,124.6777,91.3921,4.3289,-27.1166
723.1204,10.0163,,,2.3851,116.3052,97.2132,4.0016,-26.6265
723.2728,10.0261,,,2.4855,110.6922,97.6899,4.3028,-26.4043
723.5776,10.01,,,2.6379,110.8545,88.532,5.8912,-26.4702
723.73,10.0086,,,2.6098,115.3634,83.7834,6.2197,-26.323
723.8824,9.9807,,,2.6338,124.7761,82.1255,6.222,-26.403
724.0348,9.9785,,,2.6409,132.8554,81.841,6.4237,-26.5598
724.1872,10.1037,,,2.6573,135.244,81.3883,6.8831,-26.6158
724.3396,10.2912,,,2.6357,132.5329,80.6236,7.0876,-26.641
724.492,10.3621,,,2.5852,127.7335,80.1267,6.72,-26.7047
724.6444,10.6788,,,2.5677,123.5633,80.9236,6.2169,-26.84
724.7968,11.0029,,,2.5243,118.9371,83.6357,5.8394,-26.8592
724.9492,11.0747,,,2.472,110.1604,86.8251,5.4533,-26.7706
725.1016,11.1828,,,2.4508,101.9795,88.4786,5.1156,-26.6434
725.254,11.1211,,,2.4436,100.1416,88.9023,5.036,-26.5572
725.4064,10.7178,,,2.4311,103.0342,88.5691,5.0862,-26.6535
725.5588,10.7776,,,2.4407,107.0977,87.3589,5.0482,-26.9053
725.7112,11.1328,,,2.4624,111.1751,86.4309,5.0093,-27.1235
725.8636,11.5244,,,2.4117,113.4748,86.3567,5.0419,-27.2519
726.016,12.2964,,,2.2927,113.2446,86.7657,5.0299,-27.4104
726.1684,12.5929,,,2.2065,108.3039,88.8977,4.7772,-27.5657
726.3208,11.4557,,,2.1282,102.3837,92.3837,4.4793,-27.6919
726.4732,10.1069,,,1.9645,98.6127,96.8255,4.6063,-27.7269
726.5,,520.36,523.88,,,,,
726.778,9.8926,,,1.9205,95.946,106.0403,5.0153,-27.5482
726.9304,9.7771,,,1.977,95.3225,104.4774,5.1662,-27.3879
727.0828,9.6304,,,2.1774,100.1341,99.1292,5.9628,-27.2239
727.2352,9.5792,,,2.4968,109.2042,90.9764,7.0592,-27.0924
727.3876,9.5443,,,2.6265,114.8411,81.5839,7.957,-26.9625
727.54,9.5836,,,2.6252,114.5853,76.1223,8.5946,-26.9203
727.6924,9.6035,,,2.6344,112.98,74.7841,9.1123,-27.0184
727.8448,9.5906,,,2.6328,112.4989,73.929,9.657,-27.1358
727.9972,9.5525,,,2.6382,111.5285,72.938,10.2004,-27.2962
728.1496,9.5383,,,2.6466,108.447,71.8793,10.5584,-27.3264
728.302,9.5478,,,2.648,102.9434,70.7959,10.6649,-27.3251
728.4544,9.553,,,2.6527,101.1648,70.6572,10.6003,-27.1749
728.6068,9.556,,,2.655,106.4679,71.8198,10.382,-26.8267
728.7592,9.5386,,,2.6452,109.9018,73.2569,10.0387,-25.9553
728.9116,9.4988,,,2.6388,106.6086,74.1208,9.7856,-24.7694
729.064,9.5132,,,2.6377,100.8958,74.5155,9.8322,-24.003
729.2164,9.4987,,,2.6641,100.1937,74.8714,9.8221,-23.8322
729.3688,9.5105,,,2.6639,104.0243,75.7097,9.1207,-23.8676
729.5212,9.5005,,,2.6715,110.528,77.0849,8.1314,-23.9457
729.6736,9.4557,,,2.6615,116.8856,78.3937,7.5879,-24.007
729.9784,9.4464,,,2.6351,113.7614,77.8868,7.6841,-23.8684
730.1308,9.441,,,2.6481,103.3629,75.9951,8.5584,-23.7913
730.2832,9.4563,,,2.6563,100.4137,73.9926,9.7135,-23.9055
730.4356,9.4891,,,2.6366,106.4367,73.0291,9.6095,-24.0425
730.588,9.513,,,2.5994,114.1593,73.951,8.7022,-24.1578
730.7404,9.4801,,,2.5963,117.9906,76.0239,8.7059,-24.2026
730.8928,9.493,,,2.6031,117.3678,77.1056,9.9283,-24.2488
731.0452,9.4983,,,2.5973,114.6556,75.9824,11.6787,-24.2667
731.1976,9.4254,,,2.6023,113.2518,74.2344,12.5313,-24.2522
731.35,9.4435,,,2.6075,114.1736,74.0841,11.4873,-24.3616
731.5024,9.4979,,,2.5808,115.0099,76.5978,9.8308,-24.5653
731.6548,9.5881,,,2.5542,110.1882,81.006,8.6068,-24.9369
731.8072,9.6041,,,2.5274,102.6152,85.0716,7.8566,-25.1963
731.9596,9.4285,,,2.5209,98.7893,86.4649,7.79,-25.3715
732.112,9.1515,,,2.5184,94.3872,85.0932,8.6762,-25.4513
732.2644,9.1582,,,2.5325,85.7075,81.7295,10.6894,-25.5107
732.4168,9.2245,,,2.5528,79.9036,77.8326,12.6728,-25.3842
732.5692,9.2504,,,2.5233,84.1034,75.2942,12.6579,-24.9893
732.7216,9.2421,,,2.5166,95.0258,74.8009,11.5904,-24.0765
732.874,9.1884,,,2.555,109.9949,76.0259,11.086,-23.0361
733.0264,9.1166,,,2.6384,123.2005,77.3467,11.388,-22.2874
733.1788,9.1035,,,2.7422,129.5578,77.6798,12.4495,-22.3831
733.3312,9.1379,,,2.8622,131.3307,77.4825,13.5787,-22.7661
733.4836,9.1476,,,2.8032,129.4603,77.4532,13.5177,-23.2358
733.636,9.0545,,,2.7303,126.8351,77.4612,12.3887,-23.5784
733.7884,8.9851,,,2.678,133.4546,76.7586,11.394,-23.7325
733.9408,8.9977,,,2.6858,148.4276,75.599,11.1487,-23.8175
734.0932,9.0397,,,2.717,154.7513,75.0436,11.7493,-23.8673
734.2456,9.0634,,,2.7981,142.2576,75.4645,13.1517,-24.0313
734.398,9.0447,,,2.9047,122.7043,76.6895,15.4521,-24.5331
734.5504,8.9955,,,2.913,114.3737,77.7671,19.0505,-25.1432
734.7028,8.9657,,,2.832,118.3917,77.08,24.202,-25.6394
734.8552,8.9681,,,2.7615,124.2424,73.998,28.4862,-26.0364
735.0076,8.9777,,,2.7242,127.0701,70.2296,28.4396,-26.3043
735.16,8.9471,,,2.6899,131.3963,67.3659,26.467,-26.463
735.3124,8.8793,,,2.6874,138.2012,64.4047,28.5586,-26.7432
735.4648,8.8696,,,2.6923,140.1637,60.0932,39.68,-27.1369
735.6172,8.8613,,,2.6648,134.6775,55.3829,57.6719,-27.3717
735.7696,8.8309,,,2.6558,133.3293,52.3318,79.4499,-27.4668
735.922,8.8886,,,2.6548,143.3002,51.7412,89.5765,-27.4612
736.0744,8.9386,,,2.6378,158.7165,53.5333,87.1505,-27.0367
736.2268,8.9579,,,2.6263,168.6784,54.9479,86.7499,-25.8503
736.3792,8.9468,,,2.6223,172.7665,54.6665,104.5187,-24.5258
736.5316,8.8653,,,2.617,172.3519,54.1491,135.6169,-23.6527
736.684,8.8448,,,2.6066,171.8886,54.0716,132.8952,-23.3982
736.8364,8.89,,,2.5991,172.9173,54.2229,103.4717,-23.4062
736.9888,8.9003,,,2.6011,172.4729,54.1719,89.6092,-23.5577
737.1412,8.8865,,,2.6098,167.6799,54.0519,91.6722,-23.7609
737.2936,8.8572,,,2.6115,168.0121,55.3836,106.137,-23.8914
737.446,8.8352,,,2.6133,174.3204,58.1699,119.0494,-23.994
737.5984,8.868,,,2.6123,178.3691,60.1965,114.6722,-24.0467
737.7508,8.8918,,,2.6098,177.5477,60.6904,100.8276,-24.1222
737.9032,8.8862,,,2.6105,176.878,60.6231,101.2526,-24.2553
738.0556,8.8712,,,2.6148,173.6236,60.8298,111.9197,-24.4045
738.208,8.8747,,,2.6152,167.4161,61.0539,113.0249,-24.5098
